;age;marital;housing;loan;contact;month;day_of_week;duration;campaign;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;job_admin.;job_blue-collar;job_management;job_other;job_services;job_technician;education_basic.9y;education_high.school;education_other;education_professional.course;education_university.degree
196;34;1;0;0;1;5;1;289.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
197;40;0;1;0;1;5;1;289.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
198;43;0;1;0;1;5;1;289.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
199;33;0;0;0;1;5;1;146.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
200;32;1;0;0;1;5;1;167.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
201;39;0;1;0;1;5;1;356.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
202;43;0;0;0;1;5;1;277.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;1;0;0
203;44;0;1;0;1;5;1;172.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
204;35;1;0;0;1;5;1;218.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
205;35;1;1;1;1;5;1;217.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
206;35;0;0;0;1;5;1;67.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
207;36;1;0;0;1;5;1;291.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
208;35;1;1;0;1;5;1;248.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
209;36;1;1;0;1;5;1;256.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;1;0;0;0;0
210;55;2;0;0;1;5;1;286.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
211;59;0;0;0;1;5;1;477.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
212;57;0;0;0;1;5;1;611.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
213;39;0;1;0;1;5;1;471.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;1;0
214;39;0;1;0;1;5;1;381.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
215;30;1;1;0;1;5;1;251.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
216;30;1;1;1;1;5;1;408.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
217;50;0;0;0;1;5;1;287.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
218;40;0;0;0;1;5;1;322.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
219;35;0;1;0;1;5;1;216.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
220;43;0;0;0;1;5;1;366.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
221;36;1;1;0;1;5;1;210.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
222;46;0;1;0;1;5;1;288.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
223;40;0;0;0;1;5;1;168.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;1;0;0;0;0
224;58;0;0;0;1;5;1;132.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
225;42;0;0;0;1;5;1;64.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;0;1
226;35;1;0;0;1;5;1;209.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
227;43;0;0;0;1;5;1;410.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
228;45;0;1;1;1;5;1;177.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
229;39;0;1;0;1;5;1;580.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;1;0
230;50;2;1;0;1;5;1;165.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;0;1;0
231;32;2;1;0;1;5;1;127.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;1;0;0
232;39;0;0;0;1;5;1;357.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
233;52;0;0;0;1;5;1;175.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
234;44;0;1;0;1;5;1;300.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;1;0
235;56;0;0;0;1;5;1;136.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
236;48;0;0;0;1;5;1;125.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
237;33;0;0;1;1;5;1;189.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
238;43;0;0;1;1;5;1;213.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
239;57;0;0;0;1;5;1;238.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
240;36;1;0;0;1;5;1;124.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
241;34;0;1;0;1;5;1;18.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
242;34;1;0;0;1;5;1;18.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;1;0;0;0;0
243;30;0;0;0;1;5;1;40.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;0;1
244;33;2;0;0;1;5;1;181.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
245;32;1;0;0;1;5;1;79.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
246;36;1;1;0;1;5;1;142.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;1;0;0;0
247;36;1;0;1;1;5;1;389.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
248;33;1;0;0;1;5;1;389.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
249;40;2;0;0;1;5;1;151.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
250;41;0;1;0;1;5;1;211.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
251;51;0;1;0;1;5;1;117.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
252;36;0;1;0;1;5;1;232.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
253;28;0;0;0;1;5;1;408.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
254;53;0;1;1;1;5;1;370.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
255;58;0;1;0;1;5;1;179.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
256;45;0;0;1;1;5;1;46.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;1;0;0;0;0
257;43;0;1;0;1;5;1;200.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
258;33;0;0;1;1;5;1;50.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
259;33;0;0;1;1;5;1;181.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
260;27;1;1;0;1;5;1;119.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
261;42;0;0;0;1;5;1;361.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;1;0;0;0
262;43;2;0;0;1;5;1;73.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
263;42;0;0;0;1;5;1;67.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
264;27;1;0;0;1;5;1;350.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
265;34;1;1;0;1;5;1;150.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
266;31;1;0;0;1;5;1;332.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
267;54;2;0;0;1;5;1;611.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
268;40;0;0;0;1;5;1;58.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
269;52;0;1;0;1;5;1;151.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
270;47;2;0;0;1;5;1;89.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
271;49;0;0;0;1;5;1;152.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;1;0;0;0;0
272;32;1;0;0;1;5;1;611.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
273;49;1;1;1;1;5;1;110.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
274;50;0;0;0;1;5;1;463.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
275;34;0;0;0;1;5;1;463.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
276;55;0;0;0;1;5;1;102.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
277;47;1;0;0;1;5;1;10.0;4;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;1;0;0;0;0
278;51;0;0;0;1;5;1;118.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
279;47;0;0;0;1;5;1;92.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
280;56;0;1;0;1;5;1;143.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
281;53;0;0;0;1;5;1;189.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
282;36;0;1;0;1;5;1;75.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
283;42;2;1;0;1;5;1;189.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
284;44;2;0;0;1;5;1;55.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
285;39;0;1;0;1;5;1;55.0;3;0;1.1;93.994;-36.4;4.857;5191.0;1;0;0;0;1;0;0;1;0;0;0;0
286;37;1;1;1;1;5;1;56.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
287;60;0;1;0;1;5;1;5.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
288;36;0;0;0;1;5;1;225.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
289;42;2;1;0;1;5;1;125.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
290;31;0;1;1;1;5;1;286.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
291;53;2;0;1;1;5;1;206.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
292;45;0;1;0;1;5;1;164.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
293;37;1;1;0;1;5;1;98.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
294;47;0;0;0;1;5;1;446.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
295;49;2;0;1;1;5;1;446.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
296;36;0;1;0;1;5;1;120.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
297;35;2;0;0;1;5;1;122.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
298;38;0;0;0;1;5;1;362.0;4;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
299;38;1;0;0;1;5;1;357.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
300;50;2;0;1;1;5;1;200.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
301;59;0;0;0;1;5;1;107.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
302;43;0;1;0;1;5;1;267.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
303;42;0;1;0;1;5;1;248.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
304;40;0;1;0;1;5;1;215.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;1;0;0
305;46;0;0;0;1;5;1;209.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
306;57;2;1;1;1;5;1;205.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
307;42;0;1;0;1;5;1;261.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
308;41;0;1;0;1;5;1;83.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
309;54;2;1;0;1;5;1;106.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
310;27;1;0;0;1;5;1;106.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
311;36;0;0;0;1;5;1;108.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
312;58;0;1;0;1;5;1;214.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;1;0
313;40;0;1;0;1;5;1;358.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
314;34;1;0;0;1;5;1;453.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
315;33;2;0;0;1;5;1;364.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
316;56;0;0;0;1;5;1;136.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
317;42;0;0;0;1;5;1;173.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
318;43;0;1;0;1;5;1;241.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
319;54;1;1;0;1;5;1;224.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;1;0;0;0;0
320;53;1;1;1;1;5;1;148.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;1;0;0
321;42;1;0;0;1;5;1;230.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
322;40;0;0;0;1;5;1;199.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
323;54;0;1;1;1;5;1;196.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
324;40;1;0;0;1;5;1;111.0;4;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
325;26;1;1;0;1;5;1;231.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
326;33;0;0;0;1;5;1;316.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
327;35;0;0;0;1;5;1;240.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
328;36;0;0;0;1;5;1;240.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
329;29;1;1;0;1;5;1;425.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
330;36;0;1;0;1;5;1;121.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
331;35;0;1;0;1;5;1;174.0;5;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;1;0;0;0
332;50;1;0;1;1;5;1;88.0;5;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
333;46;0;1;0;1;5;1;313.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
334;49;0;1;0;1;5;1;135.0;4;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
335;42;1;1;0;1;5;1;152.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
336;36;1;1;1;1;5;1;402.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
337;55;0;1;0;1;5;1;221.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
338;41;0;0;0;1;5;1;213.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
339;57;0;1;0;1;5;1;144.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;1;0
340;32;1;1;0;1;5;1;158.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
341;49;0;0;0;1;5;1;220.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
342;57;0;1;0;1;5;1;325.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
343;58;2;1;0;1;5;1;254.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
344;52;0;1;0;1;5;1;503.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;1;0;0;0
345;50;2;0;0;1;5;1;503.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;0;1;0
346;41;1;1;0;1;5;1;421.0;4;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
347;33;0;1;0;1;5;1;130.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
348;57;0;0;0;1;5;1;164.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
349;48;0;0;0;1;5;1;174.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
350;55;0;0;0;1;5;1;113.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
351;38;0;0;0;1;5;1;195.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
352;38;0;1;0;1;5;1;347.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
353;53;0;1;0;1;5;1;208.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
354;43;1;0;0;1;5;1;404.0;4;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
355;36;1;0;0;1;5;1;396.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
356;32;0;0;0;1;5;1;98.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
357;33;0;0;0;1;5;1;229.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
358;58;0;1;0;1;5;1;350.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
359;40;2;0;0;1;5;2;88.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
360;57;0;1;0;1;5;2;379.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
361;45;0;1;0;1;5;2;168.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;1;0;0;0
362;42;0;1;0;1;5;2;190.0;3;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
363;46;0;1;0;1;5;2;158.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
364;36;0;0;0;1;5;2;210.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;0;1
365;41;0;1;0;1;5;2;102.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
366;57;2;0;0;1;5;2;306.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
367;49;0;1;0;1;5;2;64.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
368;56;2;0;0;1;5;2;218.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;1;0;0;0
369;37;0;0;0;1;5;2;77.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
370;37;0;0;1;1;5;2;54.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
371;46;1;1;0;1;5;2;344.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
372;22;1;1;0;1;5;2;195.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
373;43;0;0;0;1;5;2;202.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
374;49;0;0;0;1;5;2;286.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
375;41;0;1;0;1;5;2;278.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
376;38;1;0;0;1;5;2;189.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
377;33;0;0;0;1;5;2;83.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
378;49;0;1;1;1;5;2;18.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
379;30;1;0;0;1;5;2;184.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
380;33;0;1;0;1;5;2;235.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
381;34;1;0;0;1;5;2;290.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
382;30;1;0;0;1;5;2;133.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
383;59;0;1;1;1;5;2;318.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;1;0;0
384;59;0;1;0;1;5;2;437.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;1;0;0
385;41;0;0;0;1;5;2;402.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
386;48;0;1;1;1;5;2;501.0;4;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
387;28;1;1;1;1;5;2;501.0;1;0;1.1;93.994;-36.4;4.857;5191.0;1;0;0;0;1;0;0;0;0;1;0;0
388;44;0;1;0;1;5;2;501.0;1;0;1.1;93.994;-36.4;4.857;5191.0;1;0;0;0;0;1;0;0;1;0;0;0
389;50;0;0;0;1;5;2;149.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;1;0;0;0
390;35;0;0;0;1;5;2;144.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
391;42;0;0;0;1;5;2;69.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
392;45;0;0;0;1;5;2;243.0;1;0;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
393;36;0;0;0;1;5;2;243.0;2;0;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
